date,tic,cshtrd,prccd,prchd,prcld,prcod
2021-08-02,2902,2902,2902,2902,2902,2902
2021-08-03,2903,2903,2903,2903,2903,2903
2021-08-04,2900,2900,2900,2900,2900,2900
2021-08-05,2902,2902,2902,2902,2902,2902
2021-08-06,2897,2897,2897,2897,2897,2897
2021-08-09,2898,2898,2898,2898,2898,2898
2021-08-10,2899,2899,2899,2899,2899,2899
2021-08-11,2898,2898,2898,2898,2898,2898
2021-08-12,2898,2898,2898,2898,2898,2898
2021-08-13,2900,2900,2900,2900,2900,2900
2021-08-16,2897,2897,2897,2897,2897,2897
2021-08-17,2897,2897,2897,2897,2897,2897
2021-08-18,2897,2897,2897,2897,2897,2897
2021-08-19,2901,2901,2901,2901,2901,2901
2021-08-20,2898,2898,2898,2898,2898,2898
2021-08-23,2899,2899,2899,2899,2899,2899
2021-08-24,2899,2899,2899,2899,2899,2899
2021-08-25,2900,2900,2900,2900,2900,2900
2021-08-26,2900,2900,2900,2900,2900,2900
2021-08-27,2899,2899,2899,2899,2899,2899
2021-08-30,2897,2897,2897,2897,2897,2897
2021-08-31,2896,2896,2896,2896,2896,2896
2021-09-01,2892,2892,2892,2892,2892,2892
2021-09-02,2891,2891,2891,2891,2891,2891
2021-09-03,2893,2893,2893,2893,2893,2893
2021-09-07,2891,2891,2891,2891,2891,2891
2021-09-08,2892,2892,2892,2892,2892,2892
2021-09-09,2891,2891,2891,2891,2891,2891
2021-09-10,2891,2891,2891,2891,2891,2891
2021-09-13,2888,2888,2888,2888,2888,2888
2021-09-14,2887,2887,2887,2887,2887,2887
2021-09-15,2891,2891,2891,2891,2891,2891
2021-09-16,2889,2889,2889,2889,2889,2889
2021-09-17,2889,2889,2889,2889,2889,2889
2021-09-20,2887,2887,2887,2887,2887,2887
2021-09-21,2889,2889,2889,2889,2889,2889
2021-09-22,2884,2884,2884,2884,2884,2884
2021-09-23,2885,2885,2885,2885,2885,2885
2021-09-24,2883,2883,2883,2883,2883,2883
2021-09-27,2889,2889,2889,2889,2889,2889
2021-09-28,2886,2886,2886,2886,2886,2886
2021-09-29,2886,2886,2886,2886,2886,2886
2021-09-30,2884,2884,2884,2884,2884,2884
2021-10-01,2883,2883,2883,2883,2883,2883
2021-10-04,2884,2884,2884,2884,2884,2884
2021-10-05,2882,2882,2882,2882,2882,2882
2021-10-06,2878,2878,2878,2878,2878,2878
2021-10-07,2880,2880,2880,2880,2880,2880
2021-10-08,2879,2879,2879,2879,2879,2879
2021-10-11,2875,2875,2875,2875,2875,2875
2021-10-12,2878,2878,2878,2878,2878,2878
2021-10-13,2878,2878,2878,2878,2878,2878
2021-10-14,2877,2877,2877,2877,2877,2877
2021-10-15,2877,2877,2877,2877,2877,2877
2021-10-18,2875,2875,2875,2875,2875,2875
2021-10-19,2875,2875,2875,2875,2875,2875
2021-10-20,2876,2876,2876,2876,2876,2876
2021-10-21,2875,2875,2875,2875,2875,2875
2021-10-22,2873,2873,2873,2873,2873,2873
2021-10-25,2875,2875,2875,2875,2875,2875
2021-10-26,2879,2879,2879,2879,2879,2879
2021-10-27,2875,2875,2875,2875,2875,2875
2021-10-28,2874,2874,2874,2874,2874,2874
2021-10-29,2874,2874,2874,2874,2874,2874
2021-11-01,2872,2872,2872,2872,2872,2872
2021-11-02,2873,2873,2873,2873,2873,2873
2021-11-03,2871,2871,2871,2871,2871,2871
2021-11-04,2872,2872,2872,2872,2872,2872
2021-11-05,2867,2867,2867,2867,2867,2867
2021-11-08,2866,2866,2866,2866,2866,2866
2021-11-09,2868,2868,2868,2868,2868,2868
2021-11-10,2868,2868,2868,2868,2868,2868
2021-11-11,2865,2865,2865,2865,2865,2865
2021-11-12,2870,2870,2870,2870,2870,2870
2021-11-15,2869,2869,2869,2869,2869,2869
2021-11-16,2867,2867,2867,2867,2867,2867
2021-11-17,2866,2866,2866,2866,2866,2866
2021-11-18,2867,2867,2867,2867,2867,2867
2021-11-19,2865,2865,2865,2865,2865,2865
2021-11-22,2862,2862,2862,2862,2862,2862
2021-11-23,2862,2862,2862,2862,2862,2862
2021-11-24,2856,2856,2856,2856,2856,2856
2021-11-26,2858,2858,2858,2858,2858,2858
2021-11-29,2860,2860,2860,2860,2860,2860
2021-11-30,2857,2857,2857,2857,2857,2857
2021-12-01,2857,2857,2857,2857,2857,2857
2021-12-02,2857,2857,2857,2857,2857,2857
2021-12-03,2857,2857,2857,2857,2857,2857
2021-12-06,2855,2855,2855,2855,2855,2855
2021-12-07,2855,2855,2855,2855,2855,2855
2021-12-08,2847,2847,2847,2847,2847,2847
2021-12-09,2851,2851,2851,2851,2851,2851
2021-12-10,2848,2848,2848,2848,2848,2848
2021-12-13,2849,2849,2849,2849,2849,2849
2021-12-14,2848,2848,2848,2848,2848,2848
2021-12-15,2851,2851,2851,2851,2851,2851
2021-12-16,2848,2848,2848,2848,2848,2848
2021-12-17,2850,2850,2850,2850,2850,2850
2021-12-20,2847,2847,2847,2847,2847,2847
2021-12-21,2850,2850,2850,2850,2850,2850
2021-12-22,2844,2844,2844,2844,2844,2844
2021-12-23,2844,2844,2844,2844,2844,2844
2021-12-27,2847,2847,2847,2847,2847,2847
2021-12-28,2843,2843,2843,2843,2843,2843
2021-12-29,2841,2841,2841,2841,2841,2841
2021-12-30,2842,2842,2842,2842,2842,2842
2021-12-31,2846,2846,2846,2846,2846,2846
