date,State0,State1,State2,Comp#,AverageState,S0Percent,S1Percent,S2Percent
2017-05-08,1179,996,645,2820,0.8106382978723404,0.41808510638297874,0.35319148936170214,0.22872340425531915
2017-05-09,1187,983,651,2821,0.8099964551577454,0.4207727756114853,0.3484579936192839,0.23076923076923078
2017-05-10,1212,966,640,2818,0.7970191625266146,0.4300922640170334,0.34279630943931866,0.22711142654364797
2017-05-11,1220,966,632,2818,0.7913413768630234,0.43293115684882894,0.34279630943931866,0.22427253371185238
2017-05-12,1219,967,633,2819,0.7921248669741043,0.43242284498048955,0.3430294430649166,0.22454771195459383
2017-05-15,1217,970,633,2820,0.7929078014184398,0.43156028368794325,0.34397163120567376,0.22446808510638297
2017-05-16,1210,963,642,2815,0.7982238010657193,0.42984014209591476,0.34209591474245116,0.22806394316163411
2017-05-17,1186,986,645,2817,0.8079517216897408,0.4210152644657437,0.3500177493787717,0.22896698615548455
2017-05-18,1191,980,647,2818,0.8069552874378992,0.42264017033356993,0.34776437189496096,0.2295954577714691
2017-05-19,1211,967,641,2819,0.7978006385242994,0.42958495920539197,0.3430294430649166,0.22738559772969139
2017-05-22,1216,958,642,2816,0.7961647727272727,0.4318181818181818,0.34019886363636365,0.22798295454545456
2017-05-23,1221,954,640,2815,0.7936056838365897,0.43374777975133216,0.338898756660746,0.22735346358792186
2017-05-24,1223,958,634,2815,0.7907637655417407,0.4344582593250444,0.3403197158081705,0.22522202486678508
2017-05-25,1214,956,643,2813,0.7970138642019197,0.4315677212939922,0.339850693210096,0.22858158549591184
2017-05-26,1223,956,636,2815,0.791474245115453,0.4344582593250444,0.33960923623445827,0.22593250444049734
2017-05-30,1214,956,644,2814,0.7974413646055437,0.4314143567874911,0.33972992181947403,0.22885572139303484
2017-05-31,1172,986,656,2814,0.8166311300639659,0.4164889836531628,0.3503909026297086,0.23312011371712865
2017-06-01,1161,991,663,2815,0.8230905861456483,0.41243339253996447,0.3520426287744227,0.23552397868561278
2017-06-02,1157,1001,654,2812,0.8211237553342816,0.4114509246088193,0.3559743954480797,0.232574679943101
2017-06-05,1153,1003,657,2813,0.8236757909704941,0.4098826875222183,0.3565588339850693,0.2335584784927124
2017-06-06,1132,1017,663,2812,0.8332147937411095,0.40256045519203415,0.3616642958748222,0.23577524893314367
2017-06-07,1119,1022,668,2809,0.8394446422214311,0.3983624065503738,0.3638305446778213,0.23780704877180492
2017-06-08,1104,1035,671,2810,0.8459074733096086,0.39288256227758006,0.3683274021352313,0.23879003558718861
2017-06-09,1068,1064,681,2813,0.8624244578741557,0.37966583718450053,0.3782438677568432,0.24209029505865623
2017-06-12,1071,1060,679,2810,0.8604982206405694,0.3811387900355872,0.37722419928825623,0.2416370106761566
2017-06-13,1088,1051,671,2810,0.8516014234875445,0.3871886120996441,0.37402135231316724,0.23879003558718861
2017-06-14,1088,1053,669,2810,0.8508896797153025,0.3871886120996441,0.3747330960854093,0.2380782918149466
2017-06-15,1113,1038,655,2806,0.8367783321454028,0.39665003563791873,0.3699215965787598,0.23342836778332146
2017-06-16,1123,1027,657,2807,0.8339864624153901,0.4000712504453153,0.36587103669397936,0.23405771286070537
2017-06-19,1126,1016,664,2806,0.8353528153955809,0.4012829650748396,0.3620812544547398,0.23663578047042053
2017-06-20,1146,1003,659,2808,0.8265669515669516,0.4081196581196581,0.3571937321937322,0.23468660968660968
2017-06-21,1163,991,653,2807,0.8183113644460278,0.4143213395083719,0.35304595653722837,0.23263270395439972
2017-06-22,1171,983,648,2802,0.8133476088508208,0.4179157744468237,0.3508208422555318,0.23126338329764454
2017-06-23,1195,977,636,2808,0.8009259259259259,0.4255698005698006,0.34793447293447294,0.2264957264957265
2017-06-26,1193,977,635,2805,0.8010695187165775,0.42531194295900177,0.3483065953654189,0.22638146167557932
2017-06-27,1197,970,634,2801,0.7990003570153517,0.4273473759371653,0.34630489111031776,0.22634773295251695
2017-06-28,1200,972,633,2805,0.7978609625668449,0.42780748663101603,0.34652406417112297,0.22566844919786097
2017-06-29,1202,975,628,2805,0.7953654188948307,0.4285204991087344,0.34759358288770054,0.22388591800356505
2017-06-30,1222,959,622,2803,0.7859436318230467,0.43596146985372813,0.34213342846949696,0.22190510167677488
2017-07-03,1221,960,610,2791,0.7810820494446435,0.43747760659261914,0.34396273737011823,0.21855965603726263
2017-07-05,1219,963,614,2796,0.7836194563662375,0.43597997138769673,0.3444206008583691,0.21959942775393418
2017-07-06,1219,963,619,2801,0.7857907890039272,0.435201713673688,0.3438057836486969,0.22099250267761514
2017-07-07,1224,961,615,2800,0.7825,0.43714285714285717,0.3432142857142857,0.21964285714285714
2017-07-10,1242,953,604,2799,0.7720614505180422,0.4437299035369775,0.34047874240800285,0.21579135405501965
2017-07-11,1237,954,607,2798,0.7748391708363116,0.4421015010721944,0.3409578270192995,0.21694067190850608
2017-07-12,1249,946,605,2800,0.77,0.44607142857142856,0.33785714285714286,0.21607142857142858
2017-07-13,1251,946,602,2799,0.7681314755269739,0.44694533762057875,0.3379778492318685,0.2150768131475527
2017-07-14,1253,939,605,2797,0.7683232034322488,0.44797997854844473,0.3357168394708616,0.2163031819806936
2017-07-17,1256,935,609,2800,0.7689285714285714,0.44857142857142857,0.3339285714285714,0.2175
2017-07-18,1256,939,605,2800,0.7675,0.44857142857142857,0.33535714285714285,0.21607142857142858
2017-07-19,1250,943,603,2796,0.7685979971387696,0.4470672389127325,0.3372675250357654,0.21566523605150215
2017-07-20,1238,962,595,2795,0.7699463327370304,0.44293381037567087,0.34418604651162793,0.21288014311270126
2017-07-21,1234,965,597,2796,0.7721745350500715,0.4413447782546495,0.34513590844062947,0.21351931330472104
2017-07-24,1225,961,611,2797,0.7804790847336431,0.4379692527708259,0.34358240972470505,0.21844833750446907
2017-07-25,1205,979,614,2798,0.7887776983559686,0.43066476054324515,0.3498927805575411,0.2194424588992137
2017-07-26,1190,980,627,2797,0.7987129066857347,0.4254558455488023,0.3503754022166607,0.224168752234537
2017-07-27,1161,984,648,2793,0.8163265306122449,0.41568206229860366,0.3523093447905478,0.23200859291084855
2017-07-28,1168,984,641,2793,0.8113139992839241,0.41818832796276406,0.3523093447905478,0.22950232724668815
2017-07-31,1167,988,641,2796,0.8118741058655222,0.41738197424892703,0.35336194563662376,0.2292560801144492
2017-08-01,1169,980,646,2795,0.8128801431127013,0.4182468694096601,0.35062611806797855,0.23112701252236137
2017-08-02,1146,987,664,2797,0.8276725062567036,0.40972470504111547,0.35287808366106543,0.2373972112978191
2017-08-03,1147,975,673,2795,0.8304114490161002,0.41037567084078713,0.3488372093023256,0.2407871198568873
2017-08-04,1150,973,672,2795,0.8289803220035779,0.41144901610017887,0.3481216457960644,0.24042933810375672
2017-08-07,1154,962,673,2789,0.8275367515238436,0.4137683757619218,0.34492649695231264,0.2413051272857655
2017-08-08,1161,959,669,2789,0.8235926855503765,0.4162782359268555,0.34385084259591253,0.239870921477232
2017-08-09,1176,954,661,2791,0.8154783231816554,0.4213543532783948,0.341812970261555,0.23683267646005016
2017-08-10,1173,949,670,2792,0.8198424068767909,0.42012893982808025,0.3398997134670487,0.23997134670487105
2017-08-11,1181,947,664,2792,0.8148280802292264,0.4229942693409742,0.33918338108882523,0.23782234957020057
2017-08-14,1216,923,656,2795,0.7996422182468694,0.43506261180679784,0.3302325581395349,0.23470483005366727
2017-08-15,1229,918,647,2794,0.7916964924838941,0.43987115246957764,0.3285612025769506,0.23156764495347174
2017-08-16,1224,923,644,2791,0.7921891795055536,0.43855249014690073,0.3307058402006449,0.23074166965245432
2017-08-17,1230,921,643,2794,0.7899069434502506,0.44022906227630637,0.3296349319971367,0.2301360057265569
2017-08-18,1252,904,634,2790,0.7784946236559139,0.44874551971326165,0.3240143369175627,0.22724014336917564
2017-08-21,1268,899,622,2789,0.7683757619218358,0.4546432413051273,0.32233775546790966,0.22301900322696308
2017-08-22,1279,900,614,2793,0.7619047619047619,0.45793054063730754,0.322234156820623,0.21983530254206946
2017-08-23,1276,898,615,2789,0.7629974901398351,0.4575116529221943,0.3219792040157763,0.2205091430620294
2017-08-24,1267,903,618,2788,0.7672166427546628,0.45444763271162125,0.3238880918220947,0.22166427546628406
2017-08-25,1260,910,623,2793,0.7719298245614035,0.45112781954887216,0.3258145363408521,0.22305764411027568
2017-08-28,1246,913,631,2790,0.7795698924731183,0.44659498207885306,0.3272401433691756,0.22616487455197132
2017-08-29,1235,927,623,2785,0.7802513464991023,0.44344703770197486,0.33285457809694796,0.2236983842010772
2017-08-30,1234,923,626,2783,0.7815307222421847,0.4434063959755659,0.33165648580668344,0.22493711821775064
2017-08-31,1226,930,635,2791,0.788247939806521,0.4392690791830885,0.33321390182730204,0.22751701898960947
2017-09-01,1222,935,628,2785,0.7867145421903052,0.43877917414721723,0.3357271095152603,0.22549371633752244
2017-09-05,1171,957,659,2787,0.8162899174739864,0.42016505202726945,0.3433799784714747,0.23645496950125583
2017-09-06,1164,962,662,2788,0.8199426111908178,0.41750358680057387,0.3450502152080344,0.2374461979913917
2017-09-07,1163,960,661,2784,0.819683908045977,0.4177442528735632,0.3448275862068966,0.23742816091954022
2017-09-08,1174,956,653,2783,0.8127919511318721,0.42184692777578153,0.34351419331656485,0.23463887890765361
2017-09-11,1171,965,647,2783,0.8117139777218828,0.4207689543657923,0.3467481135465325,0.23248293208767518
2017-09-12,1187,969,633,2789,0.8013624955181069,0.4256005736823234,0.3474363571172463,0.22696306920043027
2017-09-13,1204,949,628,2781,0.7928802588996764,0.4329377921610931,0.34124415677813735,0.22581805106076952
2017-09-14,1214,943,625,2782,0.7882818116462976,0.43637670740474477,0.3389647735442128,0.22465851905104242
2017-09-15,1228,941,613,2782,0.7789360172537743,0.4414090582314881,0.3382458662832495,0.22034507548526241
2017-09-18,1233,938,609,2780,0.7755395683453238,0.4435251798561151,0.33741007194244604,0.21906474820143884
2017-09-19,1238,929,613,2780,0.7751798561151079,0.44532374100719424,0.3341726618705036,0.22050359712230216
2017-09-20,1242,935,600,2777,0.768815268275117,0.44724522866402594,0.33669427439683114,0.21606049693914295
2017-09-21,1241,929,606,2776,0.7712536023054755,0.44704610951008644,0.3346541786743516,0.21829971181556196
2017-09-22,1246,934,597,2777,0.7662945624774937,0.44868563197695355,0.3363341735685992,0.21498019445444724
2017-09-25,1248,935,592,2775,0.7636036036036036,0.44972972972972974,0.33693693693693694,0.21333333333333335
2017-09-26,1247,935,598,2780,0.766546762589928,0.4485611510791367,0.3363309352517986,0.21510791366906476
2017-09-27,1246,931,597,2774,0.7660418168709445,0.44917087238644554,0.3356164383561644,0.21521268925739004
2017-09-28,1248,925,597,2770,0.7649819494584837,0.4505415162454874,0.33393501805054154,0.21552346570397113
2017-09-29,1265,907,601,2773,0.7605481428056257,0.4561846375766318,0.32708258204111074,0.2167327803822575
2017-10-02,1275,888,606,2769,0.7583965330444203,0.46045503791982667,0.3206933911159263,0.218851570964247
2017-10-03,1295,880,594,2769,0.7468400144456483,0.4676778620440592,0.3178042614662333,0.21451787648970747
2017-10-04,1304,869,589,2762,0.7411296162201303,0.4721216509775525,0.3146270818247647,0.21325126719768284
2017-10-05,1318,860,586,2764,0.7351664254703328,0.4768451519536903,0.3111432706222865,0.21201157742402316
2017-10-06,1325,857,578,2760,0.7293478260869565,0.48007246376811596,0.3105072463768116,0.20942028985507247
2017-10-09,1316,866,571,2753,0.7293861242281148,0.4780239738467127,0.31456592807845984,0.20741009807482746
2017-10-10,1330,861,568,2759,0.723812975715839,0.4820587169264226,0.3120695904313157,0.20587169264226168
2017-10-11,1336,858,569,2763,0.7224031849439015,0.4835323923271806,0.31053203040173727,0.20593557727108217
2017-10-12,1327,857,573,2757,0.7265143271672108,0.4813202756619514,0.3108451215088865,0.20783460282916214
2017-10-13,1321,859,573,2753,0.7282964039229931,0.47984017435524884,0.31202324736650927,0.20813657827824192
2017-10-16,1309,859,587,2755,0.7379310344827587,0.4751361161524501,0.3117967332123412,0.2130671506352087
2017-10-17,1295,872,585,2752,0.7420058139534884,0.47056686046511625,0.3168604651162791,0.21257267441860464
2017-10-18,1286,890,582,2758,0.7447425670775925,0.4662799129804206,0.32269760696156635,0.21102248005801305
2017-10-19,1269,891,593,2753,0.7544496912459135,0.46095168906647294,0.3236469306211406,0.21540138031238648
2017-10-20,1262,898,594,2754,0.7574437182280319,0.45824255628177196,0.3260711692084241,0.21568627450980393
2017-10-23,1240,911,600,2751,0.767357324609233,0.4507451835696111,0.3311523082515449,0.21810250817884405
2017-10-24,1203,936,615,2754,0.7864923747276689,0.43681917211328974,0.33986928104575165,0.2233115468409586
2017-10-25,1147,978,625,2750,0.8101818181818182,0.41709090909090907,0.35563636363636364,0.22727272727272727
2017-10-26,1119,992,642,2753,0.826734471485652,0.4064656738103887,0.36033418089357067,0.2332001452960407
2017-10-27,1103,995,657,2755,0.8381125226860254,0.40036297640653357,0.36116152450090744,0.238475499092559
2017-10-30,1095,1002,654,2751,0.8396946564885496,0.3980370774263904,0.3642311886586696,0.23773173391494
2017-10-31,1100,1007,649,2756,0.8363570391872278,0.3991291727140784,0.36538461538461536,0.23548621190130625
2017-11-01,1077,1021,654,2752,0.8462936046511628,0.3913517441860465,0.3710029069767442,0.2376453488372093
2017-11-02,1066,1011,674,2751,0.8575063613231552,0.3874954561977463,0.3675027262813522,0.2450018175209015
2017-11-03,1089,997,665,2751,0.8458742275536169,0.39585605234460197,0.3624136677571792,0.24173027989821882
2017-11-06,1093,996,663,2752,0.84375,0.3971656976744186,0.36191860465116277,0.24091569767441862
2017-11-07,1098,983,669,2750,0.844,0.3992727272727273,0.35745454545454547,0.24327272727272728
2017-11-08,1107,981,666,2754,0.8398692810457516,0.4019607843137255,0.3562091503267974,0.24183006535947713
2017-11-09,1121,978,651,2750,0.8290909090909091,0.40763636363636363,0.35563636363636364,0.23672727272727273
2017-11-10,1146,968,632,2746,0.8128186453022578,0.41733430444282593,0.3525127458120903,0.23015294974508377
2017-11-13,1168,956,622,2746,0.8011653313911143,0.42534595775673706,0.3481427530954115,0.22651128914785143
2017-11-14,1167,961,621,2749,0.8013823208439432,0.42451800654783556,0.3495816660603856,0.22590032739177882
2017-11-15,1169,956,624,2749,0.8017460894870863,0.4252455438341215,0.3477628228446708,0.22699163332120773
2017-11-16,1173,957,620,2750,0.7989090909090909,0.42654545454545456,0.348,0.22545454545454546
2017-11-17,1197,933,619,2749,0.7897417242633685,0.43543106584212443,0.33939614405238266,0.2251727901054929
2017-11-20,1213,924,610,2747,0.7804878048780488,0.4415726246814707,0.3363669457590098,0.22206042955951946
2017-11-21,1221,919,607,2747,0.7764834364761558,0.44448489261012014,0.3345467783036039,0.22096832908627595
2017-11-22,1229,911,602,2742,0.7713347921225383,0.44821298322392417,0.3322392414296134,0.21954777534646244
2017-11-24,1220,923,594,2737,0.7712824260138839,0.44574351479722324,0.3372305443916697,0.21702594081110704
2017-11-27,1208,932,602,2742,0.7789934354485777,0.44055433989788473,0.3398978847556528,0.21954777534646244
2017-11-28,1147,986,612,2745,0.8051001821493625,0.4178506375227687,0.35919854280510016,0.22295081967213115
2017-11-29,1097,1019,631,2747,0.8303603931561704,0.3993447397160539,0.3709501274117219,0.22970513287222424
2017-11-30,1077,1029,639,2745,0.8404371584699454,0.3923497267759563,0.37486338797814206,0.23278688524590163
2017-12-01,1060,1032,652,2744,0.8513119533527697,0.38629737609329445,0.3760932944606414,0.23760932944606414
2017-12-04,1077,1027,643,2747,0.8420094648707681,0.39206406989443027,0.3738623953403713,0.2340735347651984
2017-12-05,1122,995,629,2746,0.8204661325564457,0.4085943190094683,0.3623452294246176,0.22906045156591406
2017-12-06,1155,963,628,2746,0.8080844865258557,0.420611798980335,0.3506919155134741,0.2286962855061908
2017-12-07,1170,948,624,2742,0.8008752735229759,0.42669584245076586,0.34573304157549234,0.2275711159737418
2017-12-08,1193,942,610,2745,0.7876138433515483,0.43460837887067394,0.34316939890710385,0.2222222222222222
2017-12-11,1210,926,604,2740,0.7788321167883212,0.4416058394160584,0.33795620437956203,0.22043795620437956
2017-12-12,1211,932,600,2743,0.7772511848341233,0.44148742253007656,0.33977397010572363,0.21873860736419978
2017-12-13,1224,925,594,2743,0.7703244622675902,0.44622675902296755,0.33722201968647464,0.2165512212905578
2017-12-14,1225,923,597,2745,0.7712204007285974,0.44626593806921677,0.336247723132969,0.2174863387978142
2017-12-15,1234,919,593,2746,0.7665695557174071,0.4493809176984705,0.33466860888565186,0.21595047341587764
2017-12-18,1247,915,582,2744,0.7576530612244898,0.4544460641399417,0.3334548104956268,0.21209912536443148
2017-12-19,1271,901,572,2744,0.7452623906705539,0.46319241982507287,0.32835276967930027,0.20845481049562684
2017-12-20,1282,895,564,2741,0.7380518059102518,0.46771251368113825,0.3265231667274717,0.20576431959139
2017-12-21,1303,890,551,2744,0.7259475218658892,0.4748542274052478,0.32434402332361517,0.20080174927113703
2017-12-22,1316,871,553,2740,0.7215328467153285,0.4802919708029197,0.3178832116788321,0.20182481751824818
2017-12-26,1315,867,554,2736,0.7218567251461988,0.48062865497076024,0.3168859649122807,0.20248538011695907
2017-12-27,1307,876,550,2733,0.7230150018294914,0.4782290523234541,0.3205268935236004,0.20124405415294547
2017-12-28,1295,886,554,2735,0.7290676416819013,0.473491773308958,0.3239488117001828,0.20255941499085922
2017-12-29,1283,889,566,2738,0.7381300219138057,0.46859021183345506,0.32468955441928415,0.20672023374726078
2018-01-02,1239,914,546,2699,0.7432382363838459,0.4590589107076695,0.3386439422008151,0.2022971470915154
2018-01-03,1221,926,550,2697,0.7512050426399703,0.45272525027808674,0.3433444568038561,0.2039302929180571
2018-01-04,1215,933,549,2697,0.7530589543937709,0.45050055617352613,0.3459399332591769,0.203559510567297
2018-01-05,1223,933,542,2698,0.7475908080059304,0.45329873980726465,0.3458117123795404,0.20088954781319496
2018-01-08,1215,935,545,2695,0.75139146567718,0.45083487940630795,0.3469387755102041,0.20222634508348794
2018-01-09,1207,944,542,2693,0.753063497957668,0.44819903453397697,0.35053843297437803,0.201262532491645
2018-01-10,1194,962,541,2697,0.7578791249536522,0.44271412680756395,0.3566926214312199,0.20059325176121617
2018-01-11,1192,956,550,2698,0.7620459599703484,0.44180874722016306,0.3543365455893254,0.2038547071905115
2018-01-12,1176,962,560,2698,0.7716827279466272,0.43587842846553004,0.35656041512231285,0.20756115641215717
2018-01-16,1163,977,559,2699,0.7762134123749537,0.43090033345683587,0.3619859207113746,0.20711374583178954
2018-01-17,1168,971,555,2694,0.7724573125463994,0.4335560504825538,0.36043058648849297,0.20601336302895323
2018-01-18,1176,965,556,2697,0.7701149425287356,0.4360400444938821,0.3578049684835002,0.20615498702261773
2018-01-19,1183,960,554,2697,0.7667779013718947,0.43863552094920283,0.3559510567296997,0.20541342232109752
2018-01-22,1182,953,558,2693,0.7682881544745637,0.4389157073895284,0.3538804307463795,0.2072038618640921
2018-01-23,1170,973,551,2694,0.7702301410541945,0.43429844097995546,0.36117297698589457,0.20452858203414997
2018-01-24,1166,980,549,2695,0.7710575139146568,0.4326530612244898,0.36363636363636365,0.20371057513914656
2018-01-25,1141,987,569,2697,0.7879124953652206,0.42306266221727845,0.3659621802002225,0.21097515758249907
2018-01-26,1135,984,575,2694,0.7921306607275427,0.42130660727542685,0.36525612472160357,0.21343726800296955
2018-01-29,1104,1009,583,2696,0.8067507418397626,0.4094955489614243,0.3742581602373887,0.21624629080118693
2018-01-30,1130,1082,653,2865,0.8335078534031414,0.3944153577661431,0.37766143106457245,0.22792321116928446
2018-01-31,1061,1129,674,2864,0.8648743016759777,0.3704608938547486,0.39420391061452514,0.23533519553072627
2018-02-01,995,1159,709,2863,0.9001047851903597,0.3475375480265456,0.40482011875654905,0.24764233321690535
2018-02-02,919,1220,722,2861,0.9311429570080392,0.3212163579168123,0.4264243271583362,0.2523593149248515
2018-02-05,805,1259,794,2858,0.9961511546536039,0.281665500349895,0.44051784464660604,0.27781665500349895
2018-02-06,803,1255,803,2861,1.0,0.28067109402306883,0.4386578119538623,0.28067109402306883
2018-02-07,815,1258,785,2858,0.9895031490552834,0.28516445066480056,0.44016794961511546,0.274667599720084
2018-02-08,807,1270,783,2860,0.9916083916083916,0.28216783216783214,0.44405594405594406,0.2737762237762238
2018-02-09,806,1263,795,2864,0.9961592178770949,0.2814245810055866,0.4409916201117318,0.2775837988826816
2018-02-12,869,1249,746,2864,0.9570530726256983,0.3034217877094972,0.43610335195530725,0.2604748603351955
2018-02-13,965,1187,701,2853,0.907465825446898,0.3382404486505433,0.4160532772520154,0.24570627409744128
2018-02-14,997,1176,689,2862,0.8923829489867225,0.34835779175401815,0.4109014675052411,0.24074074074074073
2018-02-15,1021,1146,687,2854,0.8829712683952348,0.35774351786965664,0.401541695865452,0.24071478626489137
2018-02-16,1052,1123,682,2857,0.8704935246762339,0.368218410920546,0.39306965348267414,0.23871193559677983
2018-02-20,1060,1126,673,2859,0.8646379853095488,0.3707590066456803,0.3938440013990906,0.2353969919552291
2018-02-21,1085,1104,667,2856,0.853641456582633,0.3799019607843137,0.3865546218487395,0.23354341736694678
2018-02-22,1100,1080,671,2851,0.8495264819361628,0.3858295334970186,0.37881445106980005,0.23535601543318135
2018-02-23,1107,1082,663,2852,0.844319775596073,0.38814866760168304,0.379382889200561,0.23246844319775595
2018-02-26,1117,1080,657,2854,0.8388227049754731,0.3913805185704275,0.37841625788367206,0.2302032235459005
2018-02-27,1114,1081,660,2855,0.8409807355516637,0.39019264448336255,0.3786339754816112,0.23117338003502627
2018-02-28,1107,1088,661,2856,0.8438375350140056,0.38760504201680673,0.38095238095238093,0.23144257703081234
2018-03-01,1085,1097,669,2851,0.8540862855138548,0.3805682216766047,0.3847772711329358,0.2346545071904595
2018-03-02,1090,1092,671,2853,0.8531370487206449,0.3820539782684893,0.38275499474237645,0.23519102698913424
2018-03-05,1110,1082,663,2855,0.8434325744308231,0.38879159369527144,0.37898423817863397,0.23222416812609456
2018-03-06,1125,1071,660,2856,0.8371848739495799,0.3939075630252101,0.375,0.23109243697478993
2018-03-07,1144,1058,650,2852,0.8267882187938289,0.4011220196353436,0.3709677419354839,0.22791023842917252
2018-03-08,1172,1046,634,2852,0.8113604488078542,0.4109396914446003,0.3667601683029453,0.22230014025245443
2018-03-09,1175,1040,634,2849,0.8101088101088101,0.4124254124254124,0.365040365040365,0.22253422253422253
2018-03-12,1175,1044,630,2849,0.8087048087048087,0.4124254124254124,0.36644436644436645,0.22113022113022113
2018-03-13,1176,1043,631,2850,0.8087719298245614,0.4126315789473684,0.36596491228070177,0.22140350877192982
2018-03-14,1184,1031,631,2846,0.8056921995783556,0.4160224877020379,0.3622628250175685,0.22171468728039354
2018-03-15,1183,1032,633,2848,0.8068820224719101,0.41537921348314605,0.36235955056179775,0.22226123595505617
2018-03-16,1174,1041,639,2854,0.8125437981779958,0.4113524877365102,0.3647512263489839,0.22389628591450594
2018-03-19,1151,1066,634,2851,0.8186601192564013,0.4037179936864258,0.3739038933707471,0.22237811294282708
2018-03-20,1134,1081,632,2847,0.8236740428521251,0.39831401475237094,0.37969792764313315,0.22198805760449597
2018-03-21,1099,1112,636,2847,0.8373726729891113,0.3860203723217422,0.3905865823674043,0.22339304531085352
2018-03-22,1041,1152,651,2844,0.8628691983122363,0.36603375527426163,0.4050632911392405,0.2289029535864979
2018-03-23,1011,1167,670,2848,0.8802668539325843,0.3549859550561798,0.4097612359550562,0.23525280898876405
2018-03-26,998,1179,675,2852,0.8867461430575035,0.349929873772791,0.41339410939691446,0.23667601683029452
2018-03-27,986,1185,678,2849,0.8918918918918919,0.3460863460863461,0.41593541593541594,0.23797823797823797
2018-03-28,990,1178,679,2847,0.890762205830699,0.34773445732349845,0.4137688795223042,0.2384966631541974
2018-03-29,992,1179,676,2847,0.889005971197752,0.3484369511766772,0.41412012644889357,0.2374429223744292
2018-04-02,989,1176,679,2844,0.8909985935302391,0.3477496483825598,0.41350210970464135,0.23874824191279886
2018-04-03,1006,1171,670,2847,0.8819810326659642,0.3533544081489287,0.4113101510361784,0.23533544081489288
2018-04-04,1013,1159,672,2844,0.880098452883263,0.35618846694796064,0.40752461322081573,0.23628691983122363
2018-04-05,1043,1126,673,2842,0.8698099929627023,0.3669950738916256,0.39619985925404644,0.23680506685432795
2018-04-06,1051,1133,659,2843,0.8621174815335912,0.36967991558213154,0.39852268730214563,0.23179739711572284
2018-04-09,1088,1112,643,2843,0.8434752022511431,0.38269433696799154,0.3911361238128737,0.2261695392191347
2018-04-10,1147,1064,629,2840,0.8176056338028169,0.40387323943661974,0.37464788732394366,0.22147887323943663
2018-04-11,1174,1048,619,2841,0.8046462513199577,0.4132347764871524,0.36888419570573744,0.21788102780711016
2018-04-12,1182,1037,622,2841,0.8028863076381556,0.4160506863780359,0.36501231960577263,0.2189369940161915
2018-04-13,1186,1034,614,2834,0.7981651376146789,0.41848976711362035,0.36485532815808047,0.21665490472829924
2018-04-16,1190,1030,618,2838,0.7984496124031008,0.4193093727977449,0.3629316420014094,0.21775898520084566
2018-04-17,1189,1035,613,2837,0.7969686288332746,0.41910468805075785,0.36482199506520974,0.21607331688403242
2018-04-18,1189,1030,623,2842,0.800844475721323,0.41836734693877553,0.362420830401126,0.21921182266009853
2018-04-19,1168,1043,625,2836,0.8085331452750353,0.4118476727785614,0.367771509167842,0.2203808180535966
2018-04-20,1158,1057,625,2840,0.8123239436619718,0.40774647887323945,0.3721830985915493,0.22007042253521128
2018-04-23,1144,1070,619,2833,0.8146840804800565,0.40381221320155314,0.37769149311683725,0.2184962936816096
2018-04-24,1100,1092,644,2836,0.8392101551480959,0.38787023977433005,0.385049365303244,0.22708039492242596
2018-04-25,1092,1106,637,2835,0.8395061728395061,0.3851851851851852,0.39012345679012345,0.22469135802469137
2018-04-26,1099,1100,634,2833,0.8358630427109072,0.3879279915284151,0.3882809742322626,0.22379103423932228
2018-04-27,1091,1100,644,2835,0.8423280423280424,0.38483245149911816,0.3880070546737213,0.2271604938271605
2018-04-30,1101,1089,645,2835,0.8391534391534392,0.38835978835978835,0.38412698412698415,0.2275132275132275
2018-05-01,1080,1088,664,2832,0.8531073446327684,0.3813559322033898,0.384180790960452,0.2344632768361582
2018-05-02,1073,1086,674,2833,0.859159901164843,0.3787504412283798,0.38333921637839746,0.23791034239322273
2018-05-03,1059,1092,679,2830,0.8657243816254417,0.37420494699646645,0.3858657243816254,0.23992932862190813
2018-05-04,1075,1088,675,2838,0.8590556730091614,0.3787878787878788,0.383368569415081,0.23784355179704017
2018-05-07,1151,1015,666,2832,0.8287429378531074,0.4064265536723164,0.3584039548022599,0.23516949152542374
2018-05-08,1171,1003,660,2834,0.8196894848270995,0.413196894848271,0.3539167254763585,0.23288637967537051
2018-05-09,1194,986,656,2836,0.810296191819464,0.421015514809591,0.34767277856135403,0.231311706629055
2018-05-10,1230,965,640,2835,0.7918871252204586,0.43386243386243384,0.3403880070546737,0.2257495590828924
2018-05-11,1241,964,629,2834,0.7840508115737473,0.4378969654199012,0.34015525758645027,0.22194777699364857
2018-05-14,1257,955,621,2833,0.7755030003529827,0.44369925873632193,0.33709848217437344,0.21920225908930463
2018-05-15,1277,934,624,2835,0.7696649029982363,0.45044091710758377,0.32945326278659615,0.2201058201058201
2018-05-16,1293,931,613,2837,0.7603101868170603,0.45576313006697217,0.3281635530489954,0.21607331688403242
2018-05-17,1311,925,597,2833,0.7479703494528768,0.4627603247440875,0.3265090010589481,0.21073067419696434
2018-05-18,1308,924,604,2836,0.7517630465444288,0.461212976022567,0.32581100141043723,0.21297602256699577
2018-05-21,1301,925,600,2826,0.7519462137296532,0.46036801132342536,0.3273177636234961,0.21231422505307856
2018-05-22,1301,928,604,2833,0.7539710554182845,0.4592304977056124,0.32756794917049065,0.21320155312389694
